date,belem,carateua,co_arapiranga,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao-pedro
2019-10-17,4.2431816336141284e-05,2.9644705237011482e-05,4.004831343941468e-05,4.941435162367708e-05,4.1799107573976444e-05,3.842927102012594e-05,4.630451869310668e-05,4.398809665943242e-05,5.106000106240091e-05,4.000447192618401e-05,4.112669557798654e-05,4.017085424180928e-05,5.053115578136961e-05,4.0415057673664454e-05,2.7225711164646782e-05
2019-10-18,3.8024810806830205e-05,4.063591177760589e-05,4.091079671653476e-05,5.5640644226045004e-05,4.056233561574855e-05,4.6649867797917733e-05,4.5411990478127545e-05,4.164917019665373e-05,5.495662797804304e-05,4.143508814068202e-05,2.975837126691117e-05,4.152174380527462e-05,5.523837224982027e-05,3.413729106592442e-05,4.226231630787604e-05
2019-10-19,4.016911896217808e-05,4.4705333193717564e-05,4.288872774599324e-05,3.246746103404683e-05,4.304208782287477e-05,4.1392637506586515e-05,3.574808636854211e-05,3.83628329494481e-05,3.6715134260374225e-05,3.9141900501668184e-05,5.2517077620574226e-05,3.7708893205218534e-05,3.35532762746112e-05,4.972788019072444e-05,3.734396134359289e-05
2019-10-20,4.384291919037335e-05,4.2934649657555954e-05,4.0858505179797274e-05,4.186555866548253e-05,4.4239575041093736e-05,3.555456846689664e-05,4.568642106825554e-05,4.463568392313273e-05,3.670248623591897e-05,5.259670025896786e-05,5.433021666445363e-05,4.06701663271581e-05,3.5356037664990984e-05,5.288881610060249e-05,3.9273320056934096e-05
2019-10-21,5.2225771341354045e-05,4.569239935579036e-05,4.057355868690775e-05,4.2832474605188896e-05,4.41461201285775e-05,5.1096027084486e-05,4.382291410002766e-05,4.703991234848119e-05,3.7170378224513915e-05,4.5442401579385864e-05,4.901044303551316e-05,4.217184981806982e-05,4.037924619495285e-05,4.696409698607217e-05,5.0841429652040464e-05
2019-10-22,4.272826447897285e-05,4.875332860644472e-05,4.466180072267767e-05,5.341555113827593e-05,4.38338594013751e-05,3.568984596351754e-05,5.1599393205148426e-05,5.4002793410843334e-05,5.3311411086322784e-05,3.982758986925973e-05,5.1452724356215994e-05,3.739550876931296e-05,4.9910019630812406e-05,4.618526588565592e-05,3.9506964628956056e-05
2019-10-23,3.935575749882665e-05,3.5807188168202785e-05,4.5957635702422405e-05,2.626281065722015e-05,3.42122414329819e-05,4.5410495658870786e-05,2.955774868854772e-05,3.805740110438088e-05,3.055033009690838e-05,4.144434933550656e-05,4.8015223025669154e-05,3.2619167720556106e-05,3.060035197382558e-05,4.3150164596940514e-05,2.8172499605871648e-05
2019-10-24,4.554359453134088e-05,4.6164792184345114e-05,4.286491698786636e-05,4.2091295496110403e-05,3.8965610098492834e-05,6.13004566314494e-05,4.8043748368192144e-05,4.379075822326329e-05,4.038048772458623e-05,5.09640684268044e-05,3.702319370740929e-05,4.1366198838321164e-05,4.298495635033253e-05,3.9490201934865554e-05,4.56523378897873e-05
2019-10-25,4.508818568725327e-05,3.989572402908055e-05,4.376786591030264e-05,3.960879883537918e-05,4.2935708338622906e-05,4.544405682168547e-05,5.583059333063453e-05,4.2627294077889804e-05,3.9234457483997636e-05,3.8819765802020154e-05,5.4870586440134065e-05,4.229824836396489e-05,3.627849350250456e-05,4.743728690524402e-05,4.24457312544211e-05
2019-10-26,3.999136378276499e-05,3.983989962003196e-05,5.145783590140669e-05,5.17650589839573e-05,4.264896667573535e-05,4.663642441602396e-05,5.374618481793302e-05,4.957135437765171e-05,4.691993697891222e-05,4.193619847856834e-05,4.3601561108213676e-05,4.254297275675904e-05,4.532679699409122e-05,4.175368196349061e-05,4.123981621574178e-05
2019-10-27,3.713123919860807e-05,4.349209237574438e-05,4.9828225798331975e-05,3.894149961218091e-05,4.229698562129296e-05,4.638666215164463e-05,4.441798130134283e-05,4.777386660057349e-05,4.159374937468763e-05,4.6811765225571354e-05,5.1798499898773704e-05,4.73731155922293e-05,3.6900987980655263e-05,4.767084603793354e-05,4.587798834229259e-05
2019-10-28,4.268980848819799e-05,4.6101303831734584e-05,5.187925916337726e-05,3.766826229101909e-05,4.096942425222568e-05,5.043039048791214e-05,3.800305335299009e-05,4.245480647290957e-05,3.684057304954021e-05,4.1273196181157056e-05,5.117176260682754e-05,4.239480386656488e-05,3.665858093881979e-05,4.407885037837643e-05,3.582027784432284e-05
2019-10-29,4.755227077264841e-05,4.672742094340703e-05,4.785862052589484e-05,3.701224888853434e-05,4.3726349451632203e-05,4.923093027308868e-05,4.133496609711583e-05,4.582730536211631e-05,4.612453958887869e-05,4.2467283364453455e-05,5.097614781918798e-05,3.553241107075498e-05,4.4538884973208294e-05,4.61163689354466e-05,4.515602983143417e-05
2019-10-30,4.629253975342232e-05,4.3998183878641556e-05,4.433799075618077e-05,4.266842733839143e-05,5.380773744284093e-05,5.012544050296959e-05,4.346083573683448e-05,4.6568802181489954e-05,4.310939755879969e-05,5.279327026037232e-05,4.8673311088154544e-05,3.735782565837255e-05,3.6043377947892845e-05,5.3642749755240517e-05,4.28614661696499e-05
2019-10-31,5.005703962129004e-05,4.828413107689475e-05,4.034295354840524e-05,4.612867410619531e-05,4.69197161830837e-05,5.650495695853264e-05,4.6808334152636343e-05,4.7320594212534166e-05,4.124481987288516e-05,5.619506036064864e-05,5.215603409438634e-05,4.353357774849287e-05,4.298739346899211e-05,5.5510259515465855e-05,3.152347667956095e-05
2019-11-01,4.26701153794869e-05,4.8248720035902514e-05,4.427357511900794e-05,4.653997211457714e-05,4.250966594374825e-05,4.7732700662910615e-05,4.213313273760414e-05,4.4830866693213016e-05,4.971846277605737e-05,4.976339836102137e-05,4.187428240434844e-05,3.9172315051865046e-05,4.956400641222419e-05,3.873848082968876e-05,3.6839245094684475e-05
2019-11-02,4.757717934568348e-05,4.134983820111566e-05,4.316879802892268e-05,4.506786402814081e-05,4.406286072468162e-05,4.680906203639141e-05,4.422170267438782e-05,4.5575974635414357e-05,4.473849677128249e-05,4.223589388036504e-05,4.4917221138090557e-05,4.2009521571078404e-05,4.4456326921456245e-05,4.345264407498356e-05,4.625597051823441e-05
2019-11-03,4.648641728161397e-05,6.042564240003791e-05,5.008824242362611e-05,5.7979057453194676e-05,4.4487537749818554e-05,4.346164398938565e-05,5.296951688632386e-05,5.17709204955547e-05,2.266054990393757e-05,4.284572163388249e-05,4.750153984342629e-05,4.6953802755243114e-05,2.1876649826923522e-05,4.589566992085626e-05,5.4060105816071916e-05
2019-11-04,4.353134827307116e-05,4.1076033499225554e-05,5.264203293005024e-05,4.144442912059388e-05,3.752740304120234e-05,3.974889795880067e-05,4.4591474924693844e-05,4.4033696239587715e-05,4.3842440284327264e-05,2.910852144867819e-05,3.87390767155403e-05,3.629723296418605e-05,3.93082718353086e-05,3.730935317368802e-05,4.056854393363754e-05
2019-11-05,4.231322278446752e-05,3.419728323150686e-05,4.482260052915151e-05,3.7693236855352646e-05,4.354002768623397e-05,4.072341026143668e-05,3.90141141877494e-05,4.3462663870401406e-05,3.961975248951683e-05,3.792853222410875e-05,4.452655735625274e-05,3.728109537978004e-05,3.6985735864921995e-05,4.470147631323101e-05,3.773845207255518e-05
2019-11-06,3.9546056054724465e-05,3.64994714774371e-05,4.229118959484168e-05,3.37758417621503e-05,4.13749326911395e-05,3.711799598346034e-05,3.720614328732639e-05,4.114479285942412e-05,4.551445486153475e-05,4.059903933117809e-05,4.1445853597153885e-05,4.004950279980565e-05,3.423157996030436e-05,4.117988327685628e-05,3.61639438149587e-05
2019-11-07,4.586048094398257e-05,3.556899086400568e-05,4.765305775782134e-05,4.2317861494957594e-05,3.9829894913826e-05,4.631695031927088e-05,4.26498481829185e-05,4.483194116453904e-05,4.601319321683844e-05,4.382718984559741e-05,5.4487669841005974e-05,4.009164463648221e-05,3.888344571316825e-05,4.401537598002984e-05,3.8240680048011643e-05
2019-11-08,4.462502529611293e-05,3.4638510250574265e-05,4.002918957789035e-05,4.59617422456466e-05,3.600816063008568e-05,4.6271260983803495e-05,5.4808051425020845e-05,4.826055300883444e-05,4.651193157214213e-05,4.293503145303993e-05,3.9094928137996637e-05,4.0133786473158764e-05,4.353531146603214e-05,4.515112608059752e-05,4.031741628106459e-05
2019-11-09,3.767468091939298e-05,3.752402659852312e-05,4.401732339109979e-05,3.8691225211996194e-05,3.875838366751418e-05,4.089157937739837e-05,3.329604118626715e-05,4.277210954457348e-05,3.2526433806291914e-05,3.905735813465982e-05,3.73000739286525e-05,3.926394156683377e-05,3.270326366852034e-05,3.821377975141853e-05,4.3112708471896326e-05
2019-11-10,3.920073854196176e-05,3.789842586628557e-05,3.6524946120034454e-05,3.3660681809888224e-05,3.593893576370345e-05,3.3100146538345136e-05,4.703563770222522e-05,4.0887611638949344e-05,4.194378654112096e-05,6.90880166659543e-05,3.523754408141001e-05,3.590552990405666e-05,4.565588798741584e-05,5.264190516921985e-05,3.355341615738227e-05
2019-11-11,4.402598365739568e-05,4.176570331936465e-05,5.300494299248927e-05,3.744957533620525e-05,4.227798651459905e-05,5.027120891339736e-05,3.666614265168713e-05,4.5721500070147595e-05,3.445100955770938e-05,4.0981497272183425e-05,5.847801894024851e-05,4.127718965856536e-05,3.116251202304729e-05,4.549713259503741e-05,4.017121506884361e-05
2019-11-12,4.1971290750719835e-05,4.034385348578203e-05,4.411694070248441e-05,3.622751028192651e-05,4.929293100964009e-05,3.551946375858351e-05,3.7288828264783785e-05,4.1771817829232264e-05,4.405390445219747e-05,4.650185946377343e-05,3.926120189134963e-05,4.156204724761081e-05,4.370166568566282e-05,4.4432742320377365e-05,4.3347047765132754e-05
2019-11-13,4.450480269836368e-05,4.945106401609744e-05,5.429532848581369e-05,6.037017737980932e-05,4.9084273426199515e-05,4.33502318628598e-05,5.9147104365591454e-05,4.96509102884291e-05,5.1582694863296997e-05,4.911978177998118e-05,4.350606970082734e-05,4.9380869472155906e-05,5.633457397451446e-05,4.8501286576015944e-05,5.043778755549178e-05
2019-11-14,5.132905415981067e-05,4.5454241385688804e-05,4.22082343103399e-05,5.0106290828565573e-05,4.08701088764183e-05,5.2797897715941835e-05,5.638631825265895e-05,5.010795807124885e-05,4.478961672855571e-05,4.380560651846167e-05,4.6699714570418015e-05,4.305021310712572e-05,4.41379472476604e-05,4.5202243486291485e-05,4.975532485918493e-05
2019-11-15,4.418825723983922e-05,4.940700239349742e-05,4.000757132003283e-05,4.699121030276962e-05,4.4211259773061705e-05,4.643106237690561e-05,5.2064827196836454e-05,4.892092421728112e-05,4.447456741529101e-05,4.898781297617833e-05,4.775264891602844e-05,4.370818735668763e-05,6.185809542378444e-05,4.295555077334932e-05,4.1291476539268395e-05
2019-11-16,4.462038244101453e-05,5.078204861298143e-05,4.303836982135527e-05,3.8486646314936504e-05,4.00799368069492e-05,5.596023508962446e-05,3.82827132534817e-05,4.977771110115354e-05,4.4111091873494806e-05,4.114124564059271e-05,4.311378243581225e-05,4.26415592792814e-05,4.4721310335699685e-05,4.142045100698514e-05,4.147180516912643e-05
2019-11-17,4.119592436226346e-05,4.4567106412867134e-05,4.555327483117237e-05,4.146399448573726e-05,4.390182449162084e-05,4.138609400407356e-05,3.1641993308680965e-05,3.984034607287369e-05,3.437887402631244e-05,4.287629089697942e-05,4.722588710137643e-05,4.1427398719575275e-05,4.1762083748168066e-05,4.461638677395554e-05,4.406762925613546e-05
2019-11-18,4.018512782675935e-05,4.431662098270917e-05,4.676618283261937e-05,4.152987901031454e-05,4.009167066545573e-05,4.447722630268594e-05,4.320626976550556e-05,4.571001260664886e-05,3.90239876165164e-05,4.026378030675803e-05,4.166428133986055e-05,4.478945424170435e-05,3.50333909390544e-05,4.031203703874648e-05,4.522395284921156e-05
2019-11-19,4.475395146317678e-05,4.3388765465713e-05,4.5981831117454785e-05,4.294617533998019e-05,4.264312401666179e-05,5.558689673502812e-05,3.891497225766419e-05,4.0618750835516994e-05,4.748014361238608e-05,4.58819346603243e-05,5.527095674821279e-05,4.521493349210577e-05,4.5542122184166476e-05,5.2109533923098806e-05,3.7744457048051176e-05
2019-11-20,4.692935331855135e-05,5.1037610293098006e-05,4.641417963132127e-05,4.705038721101321e-05,3.822338876323972e-05,4.88880886818764e-05,5.380162851723382e-05,4.7954312708313056e-05,3.6094243360610815e-05,4.548249895432681e-05,5.917567411069822e-05,4.335521315135601e-05,4.3490761984488695e-05,5.7387387895594833e-05,3.859055645018646e-05
2019-11-21,4.093671027247577e-05,3.707874231553614e-05,3.556769204483984e-05,4.1017203855216965e-05,4.1405630768771295e-05,3.881591800632511e-05,3.678275875523853e-05,4.081745953302204e-05,4.5806622429640234e-05,4.0765165806627414e-05,4.3876258758186534e-05,3.719583352077776e-05,5.4636375573346156e-05,4.3963625337014354e-05,3.102829919298248e-05
2019-11-22,3.750878362133747e-05,1.469723161546826e-05,4.4365516152167014e-05,5.4160966525975435e-05,2.246556670495839e-05,4.464764165286049e-05,6.043979209640304e-05,4.306243309466587e-05,4.726202718406579e-05,2.328538553738275e-05,2.902398570633617e-05,2.3310279744371892e-05,4.622702935918376e-05,2.470135060645084e-05,6.08066809030409e-06
2019-11-23,3.842337296612817e-05,2.294758197587803e-05,4.112988217206113e-05,4.7867615232150626e-05,4.7958419600035995e-05,4.450875317451109e-05,4.4238668753187083e-05,4.385579770514811e-05,4.35227188090426e-05,3.260374446371065e-05,4.142706166021526e-05,3.004979859200731e-05,4.2284967969929495e-05,4.201353380827653e-05,2.1366129775875567e-05
2019-11-24,3.9337962310918864e-05,3.11979323362878e-05,4.589807995131686e-05,4.157426393832582e-05,3.998041424579864e-05,4.436986469616169e-05,4.7587285249987636e-05,3.7442949624473435e-05,3.978341043401942e-05,4.192210339003855e-05,4.878940071227147e-05,3.678931743964274e-05,3.834290658067523e-05,4.4218207546740505e-05,3.665159146144705e-05
2019-11-25,4.263691737146183e-05,3.522091310905793e-05,4.2888360310527366e-05,4.113780161091057e-05,4.295546823015722e-05,4.380276660191045e-05,3.894094532192859e-05,4.618231916921873e-05,4.395664201801305e-05,3.80016507236957e-05,3.909277477847501e-05,3.6607172009557724e-05,4.341074904579368e-05,3.567144742973225e-05,2.809429631027396e-05
2019-11-26,4.23236027697788e-05,3.071950546307118e-05,3.92554158115813e-05,3.328255088444856e-05,3.642694945879299e-05,2.906650843215175e-05,2.916082807868903e-05,4.578095532504114e-05,3.708279038436338e-05,4.677955172431316e-05,4.108034387633373e-05,3.664719196165296e-05,3.642157138584535e-05,4.712610455402196e-05,2.9940896946118603e-05
2019-11-27,4.870445285123199e-05,4.4094470177484005e-05,4.521517974897433e-05,4.020614046732546e-05,5.314068269456526e-05,4.625032413650835e-05,4.624397606046827e-05,4.3766229540292394e-05,3.9862506254819294e-05,4.628060426949767e-05,4.396207783213662e-05,3.969794371900133e-05,3.716276087174118e-05,5.1130506291704104e-05,4.506539290758855e-05
2019-11-28,3.910906462066134e-05,4.491547258246831e-05,4.6101671881938863e-05,3.9972668600639564e-05,4.404493331220152e-05,4.37578519121957e-05,3.9519359617592174e-05,3.5433302412425625e-05,4.240611931170016e-05,4.081097358721308e-05,4.3854694479458726e-05,3.955376058426144e-05,4.144876327670463e-05,4.276066369879568e-05,4.428280522735539e-05
2019-11-29,4.71781712786706e-05,3.9494820885725244e-05,4.521628890664454e-05,5.353606028767601e-05,3.797635492219108e-05,4.893449324395575e-05,5.392614046016972e-05,4.8680504647897914e-05,5.184157206281207e-05,4.115403797174624e-05,5.044704851100728e-05,4.5097500712479324e-05,5.1135121883916037e-05,4.980785907505938e-05,4.525647016286999e-05
2019-11-30,4.236206990981495e-05,4.5390923250656655e-05,5.193502585623664e-05,4.3815976857842995e-05,4.931953225852065e-05,5.246249646221056e-05,4.549387647532595e-05,4.923081975465037e-05,3.550220784564415e-05,4.844557611839132e-05,5.497931516951248e-05,4.323742060054058e-05,3.7982672719344304e-05,4.75367847866298e-05,3.942852890974678e-05
2019-12-01,4.170979620167013e-05,4.1498126397681514e-05,4.004874281821701e-05,3.425830298506018e-05,4.113477188492686e-05,4.499147386445801e-05,3.152439183079598e-05,3.913422421568864e-05,4.4001167015854733e-05,5.1670056559087985e-05,4.323598747530294e-05,3.7621191174888235e-05,4.753875418839081e-05,5.0594507113257484e-05,3.33728436322783e-05
2019-12-02,3.895512287645412e-05,3.425005037623221e-05,3.7719027262861154e-05,3.6564560099856724e-05,3.761451221434194e-05,5.1570114196040756e-05,4.01441817365222e-05,4.3298433981619776e-05,3.920391976098055e-05,3.789422104005287e-05,4.0794666147267816e-05,3.7027185125919365e-05,4.123150559166542e-05,3.8051479631895715e-05,3.6260746692297445e-05
2019-12-03,3.901528927537203e-05,3.523927041462419e-05,3.911365310831457e-05,3.9126589636258674e-05,3.917856416074737e-05,3.8750783556656834e-05,4.129956869292073e-05,3.559547589103689e-05,2.8603936593750442e-05,3.8392980469056375e-05,3.941451977744695e-05,3.651341155199892e-05,2.846783438533216e-05,3.8729493628282884e-05,3.464993524225453e-05
2019-12-04,4.231784244041616e-05,3.937462440783333e-05,3.786269035880084e-05,4.014115871932612e-05,4.9057282584561255e-05,3.142514469800517e-05,4.0141914562278896e-05,4.260861087905873e-05,4.765740715086835e-05,5.312056461630761e-05,4.218369220672848e-05,3.712905383738624e-05,4.59069788351703e-05,5.167940948638718e-05,3.407784723114188e-05
2019-12-05,3.884325959366772e-05,4.091946044977111e-05,4.9650717996639886e-05,3.8992649081962686e-05,3.2913171591898786e-05,4.046891441111715e-05,3.991882033788969e-05,3.9739843455091524e-05,3.640724270216067e-05,3.672674779204952e-05,4.13292229393953e-05,3.756675557492733e-05,3.9100611891136164e-05,3.8795542235803876e-05,3.369119467844046e-05
2019-12-06,4.468227961760321e-05,4.97489860854838e-05,4.5109929895877935e-05,3.913799987586382e-05,3.660598426438615e-05,4.0168319284144736e-05,3.780129879888506e-05,4.496940515313721e-05,3.9104872376193504e-05,3.503373528001309e-05,4.162512074006375e-05,4.002885180101115e-05,4.440244942057074e-05,4.048438222100112e-05,4.167322770990218e-05
2019-12-07,3.965215107605823e-05,4.073190169728699e-05,4.413049110426064e-05,4.304269934680507e-05,3.540394935280735e-05,4.1340338687412636e-05,4.816048932762942e-05,3.889741833551142e-05,3.6099039079334205e-05,3.754096040575576e-05,5.6563974199317035e-05,3.535054060711134e-05,3.773032907719627e-05,3.821694675217795e-05,4.338768199162683e-05
